id,semantic_compare
21811,"['ERROR', 'ERROR', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 'equivalent', 's2_refines_s1', 's2_refines_s1', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'equivalent']"
21813,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
21819,"['ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
21841,"['ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable', 's2_refines_s1', 's1_refines_s2', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
21860,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
22031,"['ERROR', 'ERROR', 'incomparable']"
22113,"['s1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR']"
22226,[]
22653,[]
22122,"['ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent']"
22318,['incomparable']
22140,"['s1_refines_s2', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'incomparable', 's2_refines_s1', 'equivalent', 'equivalent']"
22148,"['incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent']"
22173,"['equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
22188,"['ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'incomparable']"
22190,[]
55835,"['incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
55655,"['incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
22208,"['ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
22305,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'incomparable']"
22396,"['incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent']"
22201,"['incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
22228,"['incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
22260,"['ERROR', 'ERROR', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
22315,"['s1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'equivalent', 'ERROR', 'ERROR']"
22307,"['s1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
22316,"['ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable']"
22326,['equivalent']
22341,[]
22361,"['incomparable', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
22365,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR']"
22403,"['ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
22417,"['equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']"
22418,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
22419,"['equivalent', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'incomparable']"
22427,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
22428,"['s1_refines_s2', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'incomparable']"
22488,"['ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
22496,"['incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR']"
22508,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'equivalent', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent']"
22535,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
22549,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'equivalent']"
22557,"['equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent']"
22561,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'incomparable', 'equivalent', 's1_refines_s2']"
22583,"['incomparable', 'incomparable']"
22592,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'equivalent']"
22603,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
22610,"['incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
22613,"['incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
22625,"['s2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent']"
22634,"['incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable']"
22645,"['incomparable', 'incomparable', 'incomparable', 'incomparable']"
22658,"['equivalent', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'ERROR', 'ERROR']"
22651,"['incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
22663,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'incomparable', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent']"
22664,"['equivalent', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable']"
22676,"['incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
22677,"['equivalent', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent']"
22692,['ERROR']
22697,[]
22705,[]
22706,[]
22710,[]
22711,[]
22899,[]
22920,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR']"
23048,"['s2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
23247,"['equivalent', 'ERROR', 'ERROR', 'equivalent']"
23071,"['s1_refines_s2', 'incomparable', 'equivalent', 'incomparable', 's2_refines_s1', 'ERROR', 'ERROR']"
23079,"['s1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1']"
23098,"['ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable']"
23119,[]
23137,"['incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
23242,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 's1_refines_s2', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent']"
23262,"['ERROR', 'ERROR', 'ERROR', 'ERROR']"
23273,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1']"
23308,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
23365,"['equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent']"
23404,"['ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'equivalent', 'equivalent', 'incomparable', 'equivalent']"
23378,"['equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'incomparable']"
23403,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 's1_refines_s2']"
23428,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'unknown', 'equivalent', 'ERROR', 'ERROR']"
23436,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
24178,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
23586,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
23729,"['s2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
46145,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'equivalent']"
24105,"['incomparable', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'equivalent']"
24127,"['equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
24140,['s2_refines_s1']
24147,"['s2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'equivalent']"
24148,"['ERROR', 'ERROR']"
24162,"['s2_refines_s1', 'incomparable', 'equivalent']"
24179,"['s2_refines_s1', 'equivalent']"
24203,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'equivalent', 'ERROR']"
24213,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
24247,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
24264,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
24620,[]
24623,"['s1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'unknown', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'equivalent']"
24635,"['equivalent', 's1_refines_s2', 'equivalent', 'ERROR']"
24640,"['s2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR']"
24654,['equivalent']
24646,"['ERROR', 'ERROR', 'ERROR']"
25168,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
27784,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent']"
27862,['ERROR']
27861,"['equivalent', 'ERROR']"
27931,"['equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
27935,"['ERROR', 'ERROR']"
27937,[]
28012,['ERROR']
28011,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
28027,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'ERROR', 'ERROR']"
28032,"['ERROR', 'ERROR', 'ERROR']"
28035,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
